job_idx,cv_col,label,score,label_checked,justification,model,generated_at
71,cv_4,MATCH,80,MATCH,"Le candidat a des compétences solides en développement de modèles de machine learning et en analyse de données, mais il manque d'expérience directe en développement full-stack et en conception d'applications web robustes et scalables. Cependant, il a des compétences en Python, qui est une technologie utilisée dans l'offre d'emploi, et il a également des compétences en API, ce qui est un aspect important du poste.",meta/llama-3.1-8b-instruct,2026-05-05T12:16:44.198064
71,cv_5,MATCH,80,MATCH,"Le candidat possède des compétences techniques solides en développement back-end et full-stack, notamment en Deep Learning et en Machine Learning. Cependant, il n'a pas d'expérience directe dans les technologies mentionnées dans l'offre d'emploi (PHP, Laravel, Lumen, Go, Vue.js, React.js, Nuxt, Python, Django, Node.js, MySQL, PostgreSQL, MongoDB, Redis). Il est cependant capable de travailler de manière autonome et est orienté vers la résolution de problèmes, ce qui est un atout. De plus, il a une bonne compréhension des concepts de DevOps, ce qui est important pour un Full Stack Developer.",meta/llama-3.1-8b-instruct,2026-05-05T12:16:46.864379
72,cv_1,MATCH,80,MATCH,"Le candidat a des compétences pertinentes pour le poste, notamment en développement full-stack, conception web, Kubernetes, DevOps et sécurité. Il a également des expériences dans la conception et le développement d'applications web complexes, ainsi que dans la mise en place de pipelines DevOps. Cependant, il manque d'expérience dans le domaine du cloud et de la sécurité, qui sont des critères importants pour ce poste. De plus, il n'a pas de certificats ou de diplômes spécifiques dans le domaine du cloud et de la sécurité, ce qui pourrait être un inconvénient.",meta/llama-3.1-8b-instruct,2026-05-05T12:16:50.048596
72,cv_2,MATCH,85,MATCH,"Le candidat a une expérience significative en développement logiciel, en particulier en Ruby on Rails, et a travaillé sur des projets complexes impliquant des architectures cloud, des pipelines de déploiement continu et des systèmes de gestion de versions Git. Il a également des compétences en leadership et en gestion d'équipe, ainsi que des connaissances en DevOps et en sécurité. Cependant, il n'a pas d'expérience directe en Kubernetes, Helm, Docker, IaC, Ansible, Gitlab, CI/CD et Terraform, qui sont des technologies clés pour le poste. Il faudrait donc évaluer plus en détail les compétences du candidat et discuter de la manière dont il pourrait acquérir les connaissances nécessaires pour occuper ce poste.",meta/llama-3.1-8b-instruct,2026-05-05T12:16:56.915162
72,cv_3,NO MATCH,40,NO MATCH,"Le candidat a une expérience en développement web, mais pas en cloud et DevSecOps. Les compétences techniques mentionnées dans le CV ne correspondent pas aux exigences de l'offre d'emploi. Le candidat a besoin d'une formation supplémentaire pour acquérir les compétences requises pour ce poste.",meta/llama-3.1-8b-instruct,2026-05-05T12:17:01.472187
72,cv_4,NO MATCH,20,NO MATCH,"Le candidat a des compétences en AI, RPA, et développement de logiciels, mais pas en DevSecOps, Cloud, ou leadership. Les compétences techniques mentionnées dans le CV ne correspondent pas aux exigences de l'offre d'emploi. Le candidat a une expérience en développement de logiciels, mais pas en conception et déploiement d'architectures cloud complexes.",meta/llama-3.1-8b-instruct,2026-05-05T12:17:02.568867
72,cv_5,MATCH,80,MATCH,"Le candidat a des compétences en Deep Learning et en Machine Learning, mais pas directement en DevOps. Cependant, il a des compétences en programmation (Java, Python) et a travaillé avec des outils de gestion de versions (Git). Il a également une expérience en tant qu'ingénieur de recherche, ce qui pourrait être utile pour concevoir et déployer des architectures cloud complexes. Il manque cependant d'expérience directe dans le domaine du cloud et de la sécurité, mais il a des compétences en leadership et en gestion d'équipe qui pourraient être utiles pour ce poste. Il est important de noter que le candidat a des compétences en Deep Learning et en Machine Learning qui ne sont pas directement liées à l'offre d'emploi, mais qui pourraient être utiles dans le domaine du cloud et de la sécurité.",meta/llama-3.1-8b-instruct,2026-05-05T12:17:06.500832
73,cv_1,NO MATCH,20,NO MATCH,"Le candidat n'a pas d'expérience dans le domaine de l'apprentissage automatique et de la vision par ordinateur, ce qui est un critère essentiel pour ce poste. De plus, il n'a pas de compétences en matière de langages de programmation tels que Python, ni d'expérience avec des outils tels que PyTorch ou PyTorch Lightning. Il a plutôt des compétences en Full-Stack développement avec Java/Spring Boot et React.",meta/llama-3.1-8b-instruct,2026-05-05T12:17:11.683535
73,cv_2,MATCH,80,MATCH,"Le candidat a une solide expérience dans le domaine de l'apprentissage automatique et de la vision par ordinateur, notamment grâce à son expérience en tant qu'AI Data Scientist et à ses certifications en AI Foundations Associate et Scrum Fundamentals Certified. Il a également une bonne compréhension des principes et des méthodologies de l'apprentissage automatique et de la vision par ordinateur. Cependant, il manque d'expérience dans la direction d'équipes et la gestion de projets, ce qui est un aspect important du poste. En outre, il n'a pas d'expérience directe dans le domaine de l'imagerie médicale, qui est un aspect clé du poste.",meta/llama-3.1-8b-instruct,2026-05-05T12:17:23.169567
73,cv_3,NO MATCH,20,NO MATCH,"Le candidat n'a pas d'expérience directe dans le domaine de l'apprentissage automatique et de la vision par ordinateur. Bien qu'il ait des compétences en statistiques et en résolution de problèmes, il n'a pas les qualifications requises pour le poste. De plus, il n'a pas d'expérience dans la direction d'équipes et la gestion de projets, qui sont des compétences essentielles pour ce rôle.",meta/llama-3.1-8b-instruct,2026-05-05T12:17:29.264486
73,cv_4,MATCH,85,MATCH,"Le candidat a une expérience significative dans le domaine de l'apprentissage automatique et de la vision par ordinateur, notamment dans la conception et l'implémentation de méthodologies d'image segmentation, la transformation de tenseurs et la conception de modèles de traduction d'images. Il a également une expérience en tant que data engineer et data scientist, ce qui lui permet de comprendre les principes et les méthodologies de l'apprentissage automatique et de la vision par ordinateur. De plus, il a une bonne compréhension des langages de programmation tels que Python et des outils tels que PyTorch, PyTorch Lightning, PyTorch Geometric, PyG, MONAI, ONNX, TensorRT, ITK, VTK, Pandas, Matplotlib, Plotly. Cependant, il n'a pas d'expérience directe dans la direction d'équipes et la gestion de projets, mais il a une expérience en tant que membre de cross-functional teams et a contribué à la conception et à la mise en œuvre de projets de développement de logiciels. Enfin, il a une bonne compréhension des principes de sécurité et de confidentialité des données, ce qui est important pour ce poste.",meta/llama-3.1-8b-instruct,2026-05-05T12:17:34.960660
73,cv_5,NO MATCH,20,NO MATCH,"Le candidat a une expérience en développement full-stack avec des compétences en React.js, D3.js et Elasticsearch, mais il n'a pas d'expérience dans le domaine de l'apprentissage automatique et de la vision par ordinateur. De plus, il n'a pas les compétences en matière de leadership, de gestion de projet et de communication requises pour ce poste.",meta/llama-3.1-8b-instruct,2026-05-05T12:17:38.975262
74,cv_1,MATCH,85,MATCH,"Le candidat possède une expérience en tant que DevOps Engineer et a travaillé avec des technologies telles que Kubernetes, Docker, Ansible et AWS. Il a également une forte connaissance des plateformes cloud, notamment Google Cloud Platform, Microsoft Azure et Amazon Web Services. Les compétences techniques et les expériences mentionnées dans le CV correspondent aux exigences de l'offre d'emploi. Cependant, il faudrait vérifier les détails de l'expérience et des compétences pour confirmer la compatibilité.",meta/llama-3.1-8b-instruct,2026-05-05T12:17:41.852622
74,cv_2,MATCH,85,MATCH,"Le candidat possède une expérience significative en tant que DevOps Engineer, ce qui correspond à la mission de l'offre d'emploi. Il a également une forte connaissance des technologies cloud, notamment AWS, qui est mentionnée dans l'offre d'emploi. De plus, il a une expérience avec Docker, Terraform et Kubernetes, qui sont également mentionnés dans l'offre d'emploi. Cependant, il n'y a pas de mention de l'expérience avec Ansible et Azure, qui sont également mentionnées dans l'offre d'emploi. Enfin, le candidat a une excellente communication et une forte capacité d'analyse et de résolution de problèmes, ce qui correspond aux soft skills attendus dans l'offre d'emploi.",meta/llama-3.1-8b-instruct,2026-05-05T12:17:49.071787
74,cv_3,NO MATCH,20,NO MATCH,"Le candidat a des compétences en machine learning et en deep learning, mais pas en cloud computing. Il a également des expériences en développement de logiciels et en data science, mais pas en gestion d'infrastructures cloud. Les compétences techniques requises pour le poste, telles que Kubernetes, Docker, Terraform, Ansible et AWS, ne sont pas mentionnées dans le CV.",meta/llama-3.1-8b-instruct,2026-05-05T12:17:54.964248
74,cv_4,NO MATCH,40,NO MATCH,"Le candidat a une expérience en développement web, mais pas en ingénierie cloud. Il a des compétences en ASP.NET Core, Angular et Spring Boot, mais pas en Kubernetes, Docker, Terraform, Ansible et AWS. Il a également des compétences en gestion de bases de données, mais pas en sécurité et conformité. Cependant, il a une bonne connaissance de la programmation, de la conception et de la mise en œuvre de solutions logicielles, ce qui pourrait être utile dans certaines tâches de l'offre d'emploi.",meta/llama-3.1-8b-instruct,2026-05-05T12:18:02.751096
